"Selector","Fitness","VS Buy Hold (%)","Win/Loss Ratio","# Trades/Day","Strategy","Order Type","Ending Balance ($)","Buy Hold ($)","# Wins","# Losses","Period","Min Periods","# Days","Full Parameters"
"binanceus.BTC-USD",2.178979205271234,8.948960263561684,"Infinity",0.143,"trend_ema","taker",521.46957937,478.6365818530965,2,0,"108m",40,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":34,""buy_stop_pct"":0,""markdown_buy_pct"":3.2450594028443875,""markup_sell_pct"":1.709526519207372,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":40,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":44,""oversold_rsi_periods"":46,""period"":""108m"",""period_length"":""108m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":16,""quarentine_time"":10,""rsi_periods"":46,""runGenerations"":0,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":28,""net_currency"":21.826465439399897,""start"":""202009192000""}"
"binanceus.BTC-USD",2.1450817955555266,7.254089777776334,"Infinity",0.143,"trend_ema","taker",513.35730921,478.6365818530965,2,0,"39m",80,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":33,""buy_stop_pct"":35,""markdown_buy_pct"":4.682573370957085,""markup_sell_pct"":0.883807238322206,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":80,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":48,""oversold_rsi_periods"":23,""period"":""39m"",""period_length"":""39m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":6,""quarentine_time"":10,""rsi_periods"":23,""runGenerations"":0,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":3,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":24,""net_currency"":25.50221201089994,""start"":""202009192000""}"
"binanceus.BTC-USD",2.1344334533460882,6.72167266730441,"Infinity",0.071,"trend_ema","maker",510.99916979,478.81480585765905,1,0,"32m",73,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":20,""buy_stop_pct"":32,""markdown_buy_pct"":4.485982225408053,""markup_sell_pct"":4.564888294054316,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":73,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""maker"",""oversold_rsi"":41,""oversold_rsi_periods"":20,""period"":""32m"",""period_length"":""32m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":18,""quarentine_time"":10,""rsi_periods"":20,""runGenerations"":0,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":36,""net_currency"":5.790029062100018,""start"":""202009192000""}"
"binanceus.BTC-USD",2.1298630883614518,6.493154418072584,"Infinity",0.071,"sar","taker",510.53100208,479.40264786950434,1,0,"109m",32,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":50,""buy_stop_pct"":0,""markdown_buy_pct"":2.4533049246906553,""markup_sell_pct"":2.850282058540558,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":32,""order_poll_time"":5000,""order_type"":""taker"",""period"":""109m"",""period_length"":""109m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":3,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""sar_af"":0.4539807382374432,""sar_max_af"":0.9400783745283585,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""sar"",""symmetrical"":false,""net_currency"":7.897723007799982,""start"":""202009192000""}"
"binanceus.BTC-USD",2.121395453339649,6.069772666982444,"Infinity",0.143,"sar","taker",508.53025127,479.4299435962646,2,0,"116m",37,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":46,""buy_stop_pct"":46,""markdown_buy_pct"":4.335667815655361,""markup_sell_pct"":1.6583457980765948,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":37,""order_poll_time"":5000,""order_type"":""taker"",""period"":""116m"",""period_length"":""116m"",""profit_stop_enable_pct"":17,""profit_stop_pct"":6,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""sar_af"":0.8147637853721039,""sar_max_af"":0.11445507413988713,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":8,""show_options"":true,""strategy"":""sar"",""symmetrical"":false,""net_currency"":503.64736745179977,""start"":""202009192000""}"
"binanceus.BTC-USD",2.102646368344559,5.132318417227948,"Infinity",0.143,"sar","taker",504.2933197,479.6748776134303,2,0,"79m",62,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":53,""buy_stop_pct"":49,""markdown_buy_pct"":2.269003899831813,""markup_sell_pct"":0.7928037849846761,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":62,""order_poll_time"":5000,""order_type"":""taker"",""period"":""79m"",""period_length"":""79m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":20,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""sar_af"":0.8471428421742897,""sar_max_af"":0.9905167112043594,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""sar"",""symmetrical"":false,""net_currency"":499.26105187060006,""start"":""202009192000""}"
"binanceus.BTC-USD",2.102519369994155,5.125968499707735,"Infinity",0.143,"bollinger","taker",509.6791212,484.8270398587738,2,0,"19m",1,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":6,""bollinger_lower_bound_pct"":2.0135889109630565,""bollinger_size"":20,""bollinger_time"":5.081263272830311,""bollinger_upper_bound_pct"":3.817643415249279,""buy_stop_pct"":0,""markdown_buy_pct"":1.0144120701326367,""markup_sell_pct"":2.8057647835241863,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":1,""order_poll_time"":5000,""order_type"":""taker"",""period"":""19m"",""period_length"":""19m"",""profit_stop_enable_pct"":20,""profit_stop_pct"":4,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""bollinger"",""symmetrical"":false,""net_currency"":9.163362974400002,""start"":""202009192000""}"
"binanceus.BTC-USD",2.100944470133229,5.047223506661437,"Infinity",0.071,"trend_ema","maker",503.61383335,479.4166057307207,1,0,"91m",79,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":37,""buy_stop_pct"":0,""markdown_buy_pct"":4.85304136879943,""markup_sell_pct"":0.9335174958313965,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":79,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""maker"",""oversold_rsi"":81,""oversold_rsi_periods"":15,""period"":""91m"",""period_length"":""91m"",""profit_stop_enable_pct"":3,""profit_stop_pct"":9,""quarentine_time"":10,""rsi_periods"":15,""runGenerations"":0,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":45,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":19,""net_currency"":7.099996932499948,""start"":""202009192000""}"
"binanceus.BTC-USD",2.098633977355224,4.931698867761201,"Infinity",0.143,"bollinger","taker",512.11292142,488.0440581309787,2,0,"81m",1,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":2,""bollinger_lower_bound_pct"":15.863135026343386,""bollinger_size"":15,""bollinger_time"":1.734772695901943,""bollinger_upper_bound_pct"":2.664354904010598,""buy_stop_pct"":0,""markdown_buy_pct"":0.8355574292597594,""markup_sell_pct"":-0.3714554514660735,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":1,""order_poll_time"":5000,""order_type"":""taker"",""period"":""81m"",""period_length"":""81m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":10,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":9,""show_options"":true,""strategy"":""bollinger"",""symmetrical"":false,""net_currency"":5.562738454900005,""start"":""202009192000""}"
"binanceus.BTC-USD",2.092411445684838,4.620572284241916,"Infinity",0.071,"trend_ema","taker",501.47910191,479.33125480095794,1,0,"109m",44,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":38,""buy_stop_pct"":16,""markdown_buy_pct"":4.440334827238887,""markup_sell_pct"":1.5958332355511504,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":44,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":48,""oversold_rsi_periods"":44,""period"":""109m"",""period_length"":""109m"",""profit_stop_enable_pct"":14,""profit_stop_pct"":13,""quarentine_time"":10,""rsi_periods"":44,""runGenerations"":0,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":26,""net_currency"":7.603388906399971,""start"":""202009192000""}"
"binanceus.BTC-USD",2.058804459796032,2.9402229898016117,"Infinity",0.143,"bollinger","taker",520.81622217,505.9404448945071,2,0,"119m",1,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":19,""bollinger_lower_bound_pct"":-0.7287752946561565,""bollinger_size"":25,""bollinger_time"":3.063704549651856,""bollinger_upper_bound_pct"":1.2093249253149998,""buy_stop_pct"":0,""markdown_buy_pct"":-0.9886657109616865,""markup_sell_pct"":0.34715326231569543,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":1,""order_poll_time"":5000,""order_type"":""taker"",""period"":""119m"",""period_length"":""119m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":6,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""bollinger"",""symmetrical"":false,""net_currency"":515.751524738,""start"":""202009192000""}"
"binanceus.BTC-USD",2.0503453978367188,2.517269891835938,"Infinity",0.071,"trend_ema","taker",496.54869546,484.35614407591936,1,0,"105m",8,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":29,""buy_stop_pct"":0,""markdown_buy_pct"":2.4301293150089176,""markup_sell_pct"":2.173770686442506,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":8,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":39,""oversold_rsi_periods"":14,""period"":""105m"",""period_length"":""105m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":14,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":14,""net_currency"":1.2628639807000326,""start"":""202009192000""}"
"binanceus.BTC-USD",2.010131383392618,0.5065691696308863,"Infinity",0.071,"bollinger","maker",509.73550538,507.16635697681534,1,0,"109m",1,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":5,""bollinger_lower_bound_pct"":6.800132733082564,""bollinger_size"":29,""bollinger_time"":5.565294459436503,""bollinger_upper_bound_pct"":7.704777722403961,""buy_stop_pct"":21,""markdown_buy_pct"":0.5824180569723896,""markup_sell_pct"":1.6538812070440234,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":1,""order_poll_time"":5000,""order_type"":""maker"",""period"":""109m"",""period_length"":""109m"",""profit_stop_enable_pct"":17,""profit_stop_pct"":6,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""bollinger"",""symmetrical"":false,""net_currency"":8.311145145599994,""start"":""202009192000""}"
"binanceus.BTC-USD",1.5336928294850554,4.895344526233279,"Infinity",0,"sar","taker",503.03016679,479.55433013921527,0,0,"28m",15,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":47,""buy_stop_pct"":0,""markdown_buy_pct"":1.8510089244003125,""markup_sell_pct"":2.734749868103268,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":15,""order_poll_time"":5000,""order_type"":""taker"",""period"":""28m"",""period_length"":""28m"",""profit_stop_enable_pct"":3,""profit_stop_pct"":4,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""sar_af"":0.8443093450778143,""sar_max_af"":0.44224997576919056,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""sar"",""symmetrical"":false,""net_currency"":291.0491599999999,""start"":""202009192000""}"
"binanceus.BTC-USD",1.5271496923752723,4.447833389571386,"Infinity",0,"sar","taker",500,478.70787145492153,0,0,"4m",24,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":41,""buy_stop_pct"":44,""markdown_buy_pct"":2.462118639791949,""markup_sell_pct"":3.9966632019259603,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":24,""order_poll_time"":5000,""order_type"":""taker"",""period"":""4m"",""period_length"":""4m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":4,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""sar_af"":0.6512367489846331,""sar_max_af"":0.7558165534762109,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":42,""show_options"":true,""strategy"":""sar"",""symmetrical"":false,""net_currency"":500,""start"":""202009192000""}"
"binanceus.BTC-USD",1.5271496923752723,4.447833389571386,"Infinity",0,"sar","maker",500,478.70787145492153,0,0,"16m",60,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":54,""buy_stop_pct"":49,""markdown_buy_pct"":3.694341019605911,""markup_sell_pct"":0.7818165614978447,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":60,""order_poll_time"":5000,""order_type"":""maker"",""period"":""16m"",""period_length"":""16m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":19,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""sar_af"":0.19221569552742745,""sar_max_af"":0.10621362004876754,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""sar"",""symmetrical"":false,""net_currency"":500,""start"":""202009192000""}"
"binanceus.BTC-USD",1.5259920884444225,4.368660258669932,"Infinity",0,"sar","taker",500,479.0710149586929,0,0,"11m",86,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":48,""buy_stop_pct"":6,""markdown_buy_pct"":2.4140510784636264,""markup_sell_pct"":1.0546966475038002,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":86,""order_poll_time"":5000,""order_type"":""taker"",""period"":""11m"",""period_length"":""11m"",""profit_stop_enable_pct"":1,""profit_stop_pct"":15,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""sar_af"":0.08133663304190245,""sar_max_af"":0.23083821444816474,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""sar"",""symmetrical"":false,""net_currency"":500,""start"":""202009192000""}"
"binanceus.BTC-USD",1.5248496436126666,4.290523918768364,"Infinity",0,"sar","taker",500,479.4299435962646,0,0,"81m",15,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":55,""buy_stop_pct"":0,""markdown_buy_pct"":4.612263012504407,""markup_sell_pct"":3.551613613788895,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":15,""order_poll_time"":5000,""order_type"":""taker"",""period"":""81m"",""period_length"":""81m"",""profit_stop_enable_pct"":8,""profit_stop_pct"":2,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""sar_af"":0.09762332585121616,""sar_max_af"":0.5431153721771241,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""sar"",""symmetrical"":false,""net_currency"":500,""start"":""202009192000""}"
"binanceus.BTC-USD",1.5246811858140428,4.2790024207962265,"Infinity",0,"sar","maker",500,479.4829144820105,0,0,"28m",19,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":43,""buy_stop_pct"":24,""markdown_buy_pct"":3.6443914027450344,""markup_sell_pct"":0.8197412391105212,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":19,""order_poll_time"":5000,""order_type"":""maker"",""period"":""28m"",""period_length"":""28m"",""profit_stop_enable_pct"":2,""profit_stop_pct"":1,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""sar_af"":0.3859746317486499,""sar_max_af"":0.7402425981169449,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""sar"",""symmetrical"":false,""net_currency"":500,""start"":""202009192000""}"
"binanceus.BTC-USD",1.5240434551608246,4.235385488319139,"Infinity",0,"sar","taker",500,479.6835524305047,0,0,"47m",8,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":58,""buy_stop_pct"":0,""markdown_buy_pct"":2.89367401322098,""markup_sell_pct"":-0.0794561601428736,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":8,""order_poll_time"":5000,""order_type"":""taker"",""period"":""47m"",""period_length"":""47m"",""profit_stop_enable_pct"":15,""profit_stop_pct"":19,""quarentine_time"":10,""rsi_periods"":14,""runGenerations"":0,""sar_af"":0.3182084010684107,""sar_max_af"":0.7492541733130762,""selector"":""binanceus.BTC-USD"",""sell_stop_pct"":49,""show_options"":true,""strategy"":""sar"",""symmetrical"":false,""net_currency"":500,""start"":""202009192000""}"
